ARAC_SID,toplam_denetim,olumsuz_denetim,olumlu_denetim,ilk_denetim_tar,son_denetim_tar,OLUMSUZ_ORAN
6199,1562,46,1516,2024-01-16,2025-12-30,0.029
6200,997,289,708,2024-01-20,2025-12-30,0.29
6201,1797,110,1687,2024-01-31,2025-12-31,0.061
6202,1548,44,1504,2024-01-11,2025-12-29,0.028
6203,1484,142,1342,2024-01-02,2025-12-31,0.096
6204,1173,283,890,2024-01-01,2025-12-31,0.241
6205,2132,113,2019,2024-01-02,2025-12-31,0.053
6206,1856,162,1694,2024-01-01,2025-12-31,0.087
6207,1770,73,1697,2024-01-28,2025-12-31,0.041
6208,1843,72,1771,2024-01-07,2025-12-31,0.039
6209,1262,215,1047,2024-01-01,2025-12-31,0.17
6210,1869,148,1721,2024-01-01,2025-12-31,0.079
6211,1696,40,1656,2024-01-07,2025-12-30,0.024
6212,1430,123,1307,2024-01-01,2025-12-31,0.086
6213,1906,39,1867,2024-01-07,2025-12-31,0.02
6214,1275,101,1174,2024-01-01,2025-12-28,0.079
6215,1664,132,1532,2024-01-04,2025-12-31,0.079
6216,1677,163,1514,2024-01-05,2025-12-31,0.097
6217,1486,189,1297,2024-01-06,2025-12-31,0.127
6218,2267,243,2024,2024-01-01,2025-12-31,0.107
6219,2316,220,2096,2024-01-01,2025-12-31,0.095
6220,1236,156,1080,2024-01-01,2025-12-31,0.126
6221,1864,72,1792,2024-01-01,2025-12-31,0.039
6222,1672,170,1502,2024-02-01,2025-12-31,0.102
6223,1405,162,1243,2024-01-07,2025-12-31,0.115
6224,1974,73,1901,2024-01-01,2025-12-31,0.037
6225,1080,49,1031,2024-01-04,2025-12-29,0.045
6226,2444,176,2268,2024-01-01,2025-12-31,0.072
6227,2123,131,1992,2024-01-02,2025-12-30,0.062
6228,1640,276,1364,2024-01-13,2025-12-31,0.168
6229,2434,293,2141,2024-01-01,2025-12-31,0.12
6230,1605,181,1424,2024-01-02,2025-12-31,0.113
6231,1808,234,1574,2024-01-01,2025-12-31,0.129
6232,2353,378,1975,2024-01-01,2025-12-31,0.161
6233,1414,311,1103,2024-01-01,2025-12-31,0.22
6234,1310,137,1173,2024-01-03,2025-12-30,0.105
6235,1098,192,906,2024-01-05,2025-12-31,0.175
6236,2107,480,1627,2024-01-01,2025-12-31,0.228
6237,1747,213,1534,2024-01-01,2025-12-31,0.122
6238,1217,158,1059,2024-01-19,2025-12-28,0.13
6239,1607,291,1316,2024-01-08,2025-12-31,0.181
6240,1803,448,1355,2024-01-01,2025-12-30,0.248
6241,1128,439,689,2024-01-07,2025-12-30,0.389
6242,1403,132,1271,2024-01-01,2025-12-31,0.094
6243,1588,194,1394,2024-01-01,2025-12-31,0.122
6244,1881,58,1823,2024-01-04,2025-12-31,0.031
6245,1311,526,785,2024-01-01,2025-12-31,0.401
6246,1543,354,1189,2024-01-02,2025-12-31,0.229
6247,2021,238,1783,2024-01-01,2025-12-30,0.118
6248,896,350,546,2024-01-08,2025-12-31,0.391
6249,1517,20,1497,2024-01-16,2025-12-31,0.013
6250,1873,129,1744,2024-01-07,2025-12-31,0.069
6251,1477,89,1388,2024-01-06,2025-12-30,0.06
6252,1453,318,1135,2024-01-01,2025-12-29,0.219
6253,1772,56,1716,2024-01-28,2025-12-31,0.032
6254,1923,326,1597,2024-01-11,2025-12-28,0.17
6255,1651,87,1564,2024-01-05,2025-12-31,0.053
6256,1843,941,902,2024-01-01,2025-12-31,0.511
6257,83,3,80,2025-11-11,2025-12-31,0.036
6258,1619,123,1496,2024-01-07,2025-12-31,0.076
6259,1698,114,1584,2024-01-25,2025-12-31,0.067
6260,1755,89,1666,2024-01-30,2025-12-31,0.051
6261,1885,288,1597,2024-01-03,2025-12-31,0.153
6262,517,112,405,2024-07-31,2025-12-31,0.217
6263,1089,243,846,2024-01-08,2025-12-28,0.223
6264,2011,431,1580,2024-01-07,2025-12-31,0.214
6265,2129,208,1921,2024-01-01,2025-12-31,0.098
6266,1118,278,840,2024-01-03,2025-12-30,0.249
6267,1844,373,1471,2024-01-02,2025-12-31,0.202
6268,725,334,391,2024-01-05,2025-12-28,0.461
6269,830,401,429,2024-01-01,2025-12-31,0.483
6270,1268,264,1004,2024-01-01,2025-12-30,0.208
6271,1228,205,1023,2024-01-01,2025-12-31,0.167
6272,1622,293,1329,2024-01-10,2025-12-31,0.181
6273,1595,63,1532,2024-02-01,2025-12-31,0.039
6274,1175,126,1049,2024-01-02,2025-12-31,0.107
6275,2503,560,1943,2024-01-01,2025-12-30,0.224
6276,2050,694,1356,2024-01-02,2025-12-31,0.339
6277,862,209,653,2024-02-28,2025-12-31,0.242
6278,2241,159,2082,2024-01-01,2025-12-30,0.071
6279,1742,124,1618,2024-01-01,2025-12-31,0.071
6280,924,208,716,2024-01-01,2025-03-08,0.225
6281,1177,171,1006,2024-01-01,2025-12-27,0.145
6282,119,56,63,2024-01-08,2025-12-31,0.471
6283,1279,187,1092,2024-01-02,2025-12-30,0.146
6284,1223,300,923,2024-01-01,2025-12-31,0.245
6285,1511,293,1218,2024-01-01,2025-12-31,0.194
6286,1536,67,1469,2024-01-18,2025-12-31,0.044
6287,1875,290,1585,2024-01-01,2025-12-31,0.155
6288,1247,173,1074,2024-01-01,2025-12-31,0.139
6289,1813,159,1654,2024-01-01,2025-12-31,0.088
6290,2138,195,1943,2024-01-01,2025-12-31,0.091
6291,2142,225,1917,2024-01-01,2025-12-30,0.105
6292,1331,425,906,2024-01-02,2025-12-31,0.319
6293,1226,309,917,2024-01-07,2025-12-31,0.252
6294,1160,463,697,2024-01-02,2025-12-31,0.399
6295,1292,389,903,2024-01-02,2025-12-31,0.301
6296,1525,144,1381,2024-01-07,2025-12-31,0.094
6297,1717,250,1467,2024-01-05,2025-12-31,0.146
6298,1455,509,946,2024-01-01,2025-12-31,0.35
6299,1011,138,873,2024-01-10,2025-12-30,0.136
6300,1202,408,794,2024-01-06,2025-12-31,0.339
6301,1479,461,1018,2024-01-02,2025-12-27,0.312
6302,1439,78,1361,2024-01-17,2025-12-31,0.054
6303,1385,49,1336,2024-01-04,2025-12-31,0.035
6304,2301,261,2040,2024-01-01,2025-12-31,0.113
6305,1477,117,1360,2024-01-01,2025-12-31,0.079
6306,1572,156,1416,2024-01-04,2025-12-31,0.099
6307,1171,57,1114,2024-01-03,2025-12-31,0.049
6308,1335,98,1237,2024-01-07,2025-12-31,0.073
6309,1373,136,1237,2024-01-03,2025-12-31,0.099
6310,1713,531,1182,2024-01-01,2025-12-31,0.31
6311,1378,114,1264,2024-01-04,2025-12-29,0.083
6312,974,381,593,2024-01-07,2025-12-31,0.391
6313,1906,339,1567,2024-01-02,2025-12-30,0.178
6314,1357,367,990,2024-01-02,2025-12-30,0.27
6315,1354,469,885,2024-01-02,2025-12-30,0.346
6316,2038,549,1489,2024-01-04,2025-12-31,0.269
6317,1536,367,1169,2024-01-01,2025-12-31,0.239
6318,2012,145,1867,2024-01-01,2025-12-31,0.072
6319,1633,231,1402,2024-01-07,2025-12-30,0.141
6320,1514,164,1350,2024-01-03,2025-12-31,0.108
6321,2235,899,1336,2024-01-01,2025-12-31,0.402
6322,1136,75,1061,2024-01-03,2025-12-31,0.066
6323,1066,154,912,2024-01-01,2025-12-28,0.144
6324,1665,235,1430,2024-01-01,2025-12-31,0.141
6325,1603,223,1380,2024-01-06,2025-12-24,0.139
6326,1022,35,987,2024-01-16,2025-12-31,0.034
6327,1723,476,1247,2024-01-01,2025-12-30,0.276
6328,1519,396,1123,2024-01-01,2025-12-31,0.261
6329,1567,920,647,2024-01-01,2025-12-31,0.587
6330,1590,517,1073,2024-01-01,2025-12-31,0.325
6331,1536,169,1367,2024-01-02,2025-12-31,0.11
6332,1959,172,1787,2024-01-01,2025-12-31,0.088
6333,2194,198,1996,2024-01-01,2025-12-16,0.09
6334,1580,158,1422,2024-01-01,2025-12-31,0.1
6335,2138,367,1771,2024-01-01,2025-12-31,0.172
6336,1149,130,1019,2024-01-01,2025-12-31,0.113
6337,1569,93,1476,2024-01-02,2025-12-31,0.059
6338,1146,187,959,2024-01-01,2025-12-31,0.163
6339,1549,244,1305,2024-01-05,2025-12-31,0.158
6340,1731,208,1523,2024-01-01,2025-12-31,0.12
6341,867,141,726,2024-01-03,2025-12-31,0.163
6342,1486,54,1432,2024-01-17,2025-12-31,0.036
6343,818,207,611,2024-01-02,2025-12-30,0.253
6344,1139,126,1013,2024-01-05,2025-12-31,0.111
6345,1913,261,1652,2024-01-07,2025-12-31,0.136
6346,1060,192,868,2024-01-03,2025-12-31,0.181
6347,1861,240,1621,2024-01-01,2025-12-31,0.129
6348,2288,453,1835,2024-01-01,2025-12-31,0.198
6349,1323,355,968,2024-01-01,2025-12-31,0.268
6350,1648,26,1622,2024-01-03,2025-12-31,0.016
6351,1467,190,1277,2024-01-03,2025-12-31,0.13
6352,1396,129,1267,2024-02-03,2025-12-31,0.092
6353,1821,548,1273,2024-01-02,2025-12-31,0.301
6354,1638,252,1386,2024-01-01,2025-12-30,0.154
6355,1591,29,1562,2024-01-17,2025-12-31,0.018
6357,1191,158,1033,2024-01-14,2025-12-31,0.133
6358,526,107,419,2024-01-05,2025-03-20,0.203
6359,1685,20,1665,2024-01-02,2025-12-31,0.012
6360,1558,86,1472,2024-01-04,2025-12-31,0.055
6361,1124,237,887,2024-01-04,2025-12-31,0.211
6362,759,125,634,2024-01-02,2025-12-31,0.165
6363,634,89,545,2024-01-11,2025-12-31,0.14
6364,1610,26,1584,2024-01-08,2025-12-31,0.016
6365,1904,363,1541,2024-01-03,2025-12-31,0.191
6366,1666,41,1625,2024-01-07,2025-12-31,0.025
6367,1507,629,878,2024-01-01,2025-12-30,0.417
6368,2316,167,2149,2024-01-07,2025-12-31,0.072
6369,1550,105,1445,2024-01-17,2025-12-30,0.068
6370,1436,102,1334,2024-01-02,2025-12-31,0.071
6371,2099,237,1862,2024-01-01,2025-12-31,0.113
6372,2128,315,1813,2024-01-01,2025-12-31,0.148
6373,1596,75,1521,2024-01-25,2025-12-30,0.047
6374,1676,106,1570,2024-01-07,2025-12-31,0.063
6375,2310,492,1818,2024-01-01,2025-12-31,0.213
6376,1551,390,1161,2024-01-01,2025-12-30,0.251
6377,953,144,809,2024-01-03,2025-12-30,0.151
6378,1785,153,1632,2024-01-01,2025-12-31,0.086
6379,1530,242,1288,2024-01-02,2025-12-30,0.158
6380,2029,583,1446,2024-01-03,2025-12-31,0.287
6381,1670,488,1182,2024-01-03,2025-12-31,0.292
6382,2276,526,1750,2024-01-08,2025-12-31,0.231
6383,1032,209,823,2024-01-14,2025-12-30,0.203
6384,2383,190,2193,2024-01-01,2025-12-31,0.08
6385,2066,292,1774,2024-01-01,2025-12-31,0.141
6386,2411,341,2070,2024-01-01,2025-12-31,0.141
6387,1838,96,1742,2024-02-03,2025-12-31,0.052
6388,1172,84,1088,2024-01-02,2025-12-31,0.072
6389,1133,457,676,2024-01-03,2025-12-31,0.403
6390,1652,209,1443,2024-01-05,2025-12-30,0.127
6391,1264,87,1177,2024-01-01,2025-12-31,0.069
6392,2395,617,1778,2024-01-01,2025-12-29,0.258
6393,1338,178,1160,2024-01-01,2025-12-31,0.133
6394,1478,187,1291,2024-01-15,2025-12-29,0.127
6395,2207,146,2061,2024-01-02,2025-12-30,0.066
6396,1285,230,1055,2024-01-01,2025-12-30,0.179
6397,1674,305,1369,2024-01-01,2025-12-31,0.182
6398,1652,155,1497,2024-01-02,2025-12-31,0.094
6399,2365,228,2137,2024-01-02,2025-12-30,0.096
6400,1522,192,1330,2024-01-01,2025-12-31,0.126
6401,1857,65,1792,2024-01-03,2025-12-31,0.035
6402,1575,230,1345,2024-01-01,2025-12-31,0.146
6403,1590,71,1519,2024-01-25,2025-12-31,0.045
6404,1871,210,1661,2024-01-01,2025-12-31,0.112
6405,1528,92,1436,2024-01-09,2025-12-31,0.06
6406,1031,162,869,2024-01-07,2025-12-31,0.157
6407,1087,198,889,2024-01-03,2025-12-31,0.182
6408,1276,548,728,2024-01-01,2025-12-28,0.429
6409,1502,235,1267,2024-01-12,2025-12-31,0.156
6410,1783,571,1212,2024-01-01,2025-12-31,0.32
6411,1578,40,1538,2024-01-16,2025-12-31,0.025
6412,1602,268,1334,2024-01-01,2025-12-30,0.167
6413,1940,287,1653,2024-01-02,2025-12-31,0.148
6414,1885,131,1754,2024-01-01,2025-12-31,0.069
6415,1590,74,1516,2024-02-04,2025-12-31,0.047
6416,1317,412,905,2024-01-01,2025-12-31,0.313
6417,2119,201,1918,2024-01-01,2025-12-31,0.095
6418,1181,258,923,2024-01-04,2025-12-31,0.218
6419,2254,458,1796,2024-01-01,2025-12-31,0.203
6420,1852,125,1727,2024-01-01,2025-12-31,0.067
6421,1626,229,1397,2024-01-09,2025-12-31,0.141
6422,1555,209,1346,2024-02-05,2025-12-31,0.134
6423,1475,91,1384,2024-01-09,2025-12-31,0.062
6424,853,237,616,2024-01-01,2025-12-31,0.278
6425,1977,82,1895,2024-01-05,2025-12-31,0.041
6426,859,168,691,2024-01-02,2025-12-31,0.196
6427,2002,78,1924,2024-01-02,2025-12-30,0.039
6428,1641,224,1417,2024-01-02,2025-12-31,0.137
6429,1813,859,954,2024-01-02,2025-12-31,0.474
6430,852,170,682,2024-01-02,2025-12-31,0.2
6431,1704,216,1488,2024-01-02,2025-12-30,0.127
6432,1537,374,1163,2024-01-01,2025-12-30,0.243
6433,1822,460,1362,2024-01-03,2025-12-31,0.252
6434,1547,102,1445,2024-01-31,2025-12-31,0.066
6436,1,1,0,2025-03-03,2025-03-03,1.0
6438,2,2,0,2025-05-09,2025-05-09,1.0
6439,6,0,6,2025-09-07,2025-10-18,0.0
6443,4,0,4,2025-10-19,2025-10-19,0.0
6444,1715,82,1633,2024-01-23,2025-12-31,0.048
6445,1988,371,1617,2024-01-02,2025-12-31,0.187
6446,1733,175,1558,2024-01-01,2025-12-31,0.101
6447,1784,166,1618,2024-01-01,2025-12-31,0.093
6448,1719,295,1424,2024-01-01,2025-12-31,0.172
6449,1252,95,1157,2024-01-02,2025-12-31,0.076
6450,1553,88,1465,2024-01-10,2025-12-30,0.057
6451,1572,605,967,2024-01-01,2025-12-30,0.385
6452,1555,58,1497,2024-01-04,2025-12-31,0.037
6453,1640,30,1610,2024-01-02,2025-12-31,0.018
6454,2144,106,2038,2024-01-01,2025-12-30,0.049
6455,1557,47,1510,2024-01-03,2025-12-31,0.03
6456,1159,386,773,2024-01-01,2025-12-31,0.333
6457,1945,49,1896,2024-01-03,2025-12-31,0.025
6458,1316,120,1196,2024-01-01,2025-12-31,0.091
6459,1803,97,1706,2024-01-03,2025-12-31,0.054
6460,1745,403,1342,2024-01-01,2025-12-30,0.231
6461,122,87,35,2024-11-25,2025-01-27,0.713
6462,2157,255,1902,2024-01-01,2025-12-30,0.118
6463,1946,313,1633,2024-01-06,2025-12-31,0.161
6464,921,319,602,2024-01-01,2025-12-31,0.346
6465,700,240,460,2024-01-01,2025-12-31,0.343
6466,1347,97,1250,2024-01-06,2025-12-28,0.072
6467,2108,221,1887,2024-01-01,2025-12-31,0.105
6468,1770,648,1122,2024-01-01,2025-12-31,0.366
6469,1155,157,998,2024-01-08,2025-12-31,0.136
6470,1238,145,1093,2024-01-06,2025-12-31,0.117
6471,2097,264,1833,2024-01-01,2025-12-31,0.126
6472,1175,88,1087,2024-01-01,2025-12-31,0.075
6473,2251,124,2127,2024-01-01,2025-12-31,0.055
6474,1445,437,1008,2024-01-02,2025-12-31,0.302
6475,987,88,899,2024-01-01,2025-02-10,0.089
6476,2450,455,1995,2024-01-01,2025-12-31,0.186
6477,160,57,103,2025-03-20,2025-12-31,0.356
6478,1435,135,1300,2024-01-07,2025-12-30,0.094
6479,2151,326,1825,2024-01-12,2025-12-31,0.152
6480,966,446,520,2024-01-08,2025-12-30,0.462
6481,1510,145,1365,2024-01-02,2025-12-31,0.096
6482,2313,396,1917,2024-01-01,2025-12-31,0.171
6483,1969,320,1649,2024-01-04,2025-12-31,0.163
6484,1939,488,1451,2024-01-01,2025-12-31,0.252
6485,1368,231,1137,2024-01-01,2025-12-31,0.169
6486,2134,444,1690,2024-01-01,2025-12-31,0.208
6487,1077,247,830,2024-01-04,2025-12-31,0.229
6488,2480,135,2345,2024-01-02,2025-12-31,0.054
6489,2242,183,2059,2024-01-03,2025-12-31,0.082
6490,1371,348,1023,2024-01-06,2025-12-31,0.254
6491,1333,117,1216,2024-01-03,2025-12-31,0.088
6492,1346,214,1132,2024-01-01,2025-12-31,0.159
6493,1552,140,1412,2024-01-08,2025-12-31,0.09
6494,1400,755,645,2024-01-10,2025-12-31,0.539
6495,1957,266,1691,2024-01-02,2025-12-31,0.136
6496,803,302,501,2024-01-10,2025-12-31,0.376
6497,2267,395,1872,2024-01-07,2025-12-31,0.174
6498,1352,167,1185,2024-01-04,2025-12-31,0.124
6499,1423,269,1154,2024-01-01,2025-12-29,0.189
6500,2222,525,1697,2024-01-02,2025-12-31,0.236
6501,1518,266,1252,2024-01-02,2025-12-30,0.175
6502,1606,121,1485,2024-01-01,2025-12-29,0.075
6503,55,13,42,2025-12-10,2025-12-31,0.236
6504,1631,302,1329,2024-01-02,2025-12-31,0.185
6505,977,318,659,2024-01-02,2025-12-31,0.325
6506,1642,751,891,2024-01-05,2025-12-31,0.457
6507,1548,465,1083,2024-01-02,2025-12-31,0.3
6508,1732,722,1010,2024-01-01,2025-12-31,0.417
6509,2179,489,1690,2024-01-01,2025-12-31,0.224
6510,783,222,561,2024-01-01,2025-12-30,0.284
6511,1583,457,1126,2024-01-01,2025-12-31,0.289
6512,2081,208,1873,2024-01-02,2025-12-31,0.1
6513,1031,165,866,2024-01-01,2025-03-08,0.16
6514,1721,57,1664,2024-01-13,2025-12-30,0.033
6515,1366,115,1251,2024-01-03,2025-12-31,0.084
6516,1263,172,1091,2024-01-01,2025-12-31,0.136
6517,2150,421,1729,2024-01-08,2025-12-31,0.196
6518,677,155,522,2024-11-14,2025-12-31,0.229
6519,2057,173,1884,2024-01-01,2025-12-31,0.084
6520,1227,208,1019,2024-01-01,2025-12-31,0.17
6521,1102,263,839,2024-01-01,2025-12-31,0.239
6522,1986,600,1386,2024-01-01,2025-12-31,0.302
6523,2441,240,2201,2024-01-03,2025-12-31,0.098
6524,2216,302,1914,2024-01-01,2025-12-31,0.136
6525,1285,408,877,2024-01-02,2025-12-30,0.318
6526,1420,133,1287,2024-01-01,2025-12-31,0.094
6527,1659,514,1145,2024-01-01,2025-12-31,0.31
6528,2396,227,2169,2024-01-01,2025-12-31,0.095
6529,2170,567,1603,2024-01-01,2025-12-31,0.261
6530,1930,291,1639,2024-01-01,2025-12-31,0.151
6531,1196,206,990,2024-01-19,2025-12-31,0.172
6532,1339,191,1148,2024-01-02,2025-12-31,0.143
6533,1042,177,865,2024-01-11,2025-12-31,0.17
6534,1216,260,956,2024-01-03,2025-12-31,0.214
6535,1920,885,1035,2024-01-01,2025-12-31,0.461
6536,1308,494,814,2024-01-01,2025-12-31,0.378
6537,1125,386,739,2024-01-01,2025-12-31,0.343
6538,1180,75,1105,2024-01-02,2025-12-31,0.064
6539,1362,160,1202,2024-01-04,2025-12-31,0.117
6540,1540,82,1458,2024-01-16,2025-12-31,0.053
6541,1663,229,1434,2024-01-01,2025-12-31,0.138
6542,1480,215,1265,2024-01-02,2025-12-31,0.145
6543,1581,207,1374,2024-01-01,2025-12-31,0.131
6544,1404,507,897,2024-01-13,2025-12-30,0.361
6545,1676,239,1437,2024-01-02,2025-12-31,0.143
6548,2213,490,1723,2024-01-06,2025-12-31,0.221
6549,2194,187,2007,2024-01-02,2025-12-31,0.085
6550,1548,685,863,2024-01-02,2025-12-30,0.443
6551,1947,484,1463,2024-01-02,2025-12-30,0.249
6552,2139,219,1920,2024-01-03,2025-12-31,0.102
6553,1757,151,1606,2024-01-05,2025-12-31,0.086
6554,1,1,0,2025-03-20,2025-03-20,1.0
6555,92,22,70,2025-03-20,2025-12-31,0.239
6556,2275,179,2096,2024-01-10,2025-12-31,0.079
6557,1404,323,1081,2024-01-08,2025-12-31,0.23
6558,2171,329,1842,2024-01-02,2025-12-31,0.152
6559,2120,400,1720,2024-01-06,2025-12-31,0.189
6560,1755,78,1677,2024-01-28,2025-12-31,0.044
6561,1849,198,1651,2024-01-04,2025-12-31,0.107
6562,1899,171,1728,2024-01-05,2025-12-30,0.09
6563,518,56,462,2024-12-25,2025-12-31,0.108
6564,1996,339,1657,2024-01-01,2025-12-31,0.17
6565,1362,121,1241,2024-01-01,2025-12-31,0.089
6566,1692,658,1034,2024-01-01,2025-12-31,0.389
6567,2208,107,2101,2024-01-01,2025-12-31,0.048
6568,1380,173,1207,2024-01-01,2025-12-31,0.125
6569,1193,186,1007,2024-01-01,2025-12-29,0.156
6570,897,150,747,2024-01-04,2025-12-31,0.167
6571,1807,207,1600,2024-01-01,2025-12-31,0.115
6572,1301,217,1084,2024-01-02,2025-12-31,0.167
6573,1275,363,912,2024-01-04,2025-12-31,0.285
6574,824,244,580,2024-01-02,2025-12-29,0.296
6575,1593,200,1393,2024-01-04,2025-12-30,0.126
6576,1303,205,1098,2024-01-02,2025-12-31,0.157
6577,1219,94,1125,2024-01-02,2025-12-31,0.077
6579,886,411,475,2024-01-02,2025-12-31,0.464
6580,941,429,512,2024-01-09,2025-12-30,0.456
6581,1913,453,1460,2024-01-01,2025-12-31,0.237
6582,1642,429,1213,2024-01-27,2025-12-13,0.261
6583,1720,126,1594,2024-01-08,2025-12-31,0.073
6584,1717,174,1543,2024-01-03,2025-12-31,0.101
6585,1514,156,1358,2024-01-03,2025-12-30,0.103
6586,253,56,197,2024-12-19,2025-12-30,0.221
6587,1377,308,1069,2024-01-07,2025-12-31,0.224
6588,1627,947,680,2024-01-01,2025-12-31,0.582
6589,2027,180,1847,2024-01-01,2025-12-31,0.089
6590,1353,220,1133,2024-01-01,2025-12-31,0.163
6591,2364,224,2140,2024-01-04,2025-12-29,0.095
6592,2143,356,1787,2024-01-02,2025-12-31,0.166
6593,1683,200,1483,2024-01-04,2025-12-31,0.119
6594,1975,158,1817,2024-01-02,2025-12-30,0.08
6595,96,24,72,2025-11-28,2025-12-31,0.25
6596,1530,162,1368,2024-01-01,2025-12-31,0.106
6597,800,259,541,2024-01-04,2025-12-30,0.324
6598,1431,330,1101,2024-01-01,2025-12-31,0.231
6599,1482,376,1106,2024-01-01,2025-12-31,0.254
6600,1233,365,868,2024-01-01,2025-12-30,0.296
6601,1951,466,1485,2024-01-01,2025-12-31,0.239
6602,1075,217,858,2024-01-01,2025-12-30,0.202
6603,762,210,552,2024-01-01,2025-12-31,0.276
6604,1498,286,1212,2024-01-03,2025-12-30,0.191
6605,1837,423,1414,2024-01-01,2025-12-31,0.23
6606,1534,267,1267,2024-01-01,2025-12-31,0.174
6607,1643,174,1469,2024-01-09,2025-12-31,0.106
6608,1854,585,1269,2024-01-01,2025-12-31,0.316
6609,1472,293,1179,2024-01-21,2025-12-30,0.199
6610,1138,94,1044,2024-01-01,2025-12-31,0.083
6611,1783,178,1605,2024-01-02,2025-12-31,0.1
6612,1973,359,1614,2024-01-01,2025-12-31,0.182
6613,1117,430,687,2024-01-02,2025-12-31,0.385
6614,847,268,579,2024-01-01,2025-12-31,0.316
6615,1546,215,1331,2024-01-02,2025-12-31,0.139
6616,1989,240,1749,2024-01-01,2025-12-31,0.121
6617,1425,527,898,2024-01-01,2025-12-31,0.37
6618,2017,308,1709,2024-01-01,2025-12-31,0.153
6619,1306,123,1183,2024-01-02,2025-12-31,0.094
6620,1641,197,1444,2024-01-01,2025-12-29,0.12
6621,1938,314,1624,2024-01-01,2025-12-31,0.162
6622,1639,634,1005,2024-01-03,2025-12-31,0.387
6623,1358,471,887,2024-01-02,2025-12-30,0.347
6624,1605,289,1316,2024-01-01,2025-12-31,0.18
6625,1601,207,1394,2024-01-02,2025-12-31,0.129
6626,1098,224,874,2024-01-02,2025-12-29,0.204
6627,2372,385,1987,2024-01-01,2025-12-31,0.162
6628,2257,206,2051,2024-01-01,2025-12-31,0.091
6629,1206,244,962,2024-01-03,2025-12-31,0.202
6630,1162,198,964,2024-01-01,2025-12-31,0.17
6631,1404,261,1143,2024-01-05,2025-12-31,0.186
6632,1486,231,1255,2024-01-02,2025-12-31,0.155
6633,2174,154,2020,2024-01-01,2025-12-31,0.071
6634,1500,158,1342,2024-01-01,2025-12-31,0.105
6635,1954,202,1752,2024-01-03,2025-12-31,0.103
6636,2682,59,2623,2024-01-01,2025-12-31,0.022
6637,1725,339,1386,2024-01-01,2025-12-31,0.197
6638,1231,276,955,2024-01-01,2025-12-31,0.224
6639,1425,357,1068,2024-01-01,2025-12-31,0.251
6640,2580,614,1966,2024-01-01,2025-12-31,0.238
6641,1489,130,1359,2024-01-02,2025-12-24,0.087
6642,1595,246,1349,2024-01-01,2025-12-31,0.154
6643,745,192,553,2024-01-11,2025-12-31,0.258
6644,2412,118,2294,2024-01-01,2025-12-31,0.049
6645,1174,334,840,2024-01-01,2025-12-30,0.284
6646,2083,261,1822,2024-01-10,2025-12-31,0.125
6647,1612,199,1413,2024-01-09,2025-12-31,0.123
6648,2475,204,2271,2024-01-05,2025-12-29,0.082
6649,1428,144,1284,2024-01-04,2025-12-31,0.101
6650,1207,157,1050,2024-01-03,2025-12-31,0.13
6651,2195,189,2006,2024-01-01,2025-12-31,0.086
6652,1184,201,983,2024-01-02,2025-12-29,0.17
6653,2100,339,1761,2024-01-04,2025-12-31,0.161
6654,1924,875,1049,2024-01-01,2025-12-31,0.455
6655,1092,204,888,2024-01-01,2025-12-30,0.187
6656,1288,233,1055,2024-01-07,2025-12-29,0.181
6657,2272,203,2069,2024-01-01,2025-12-30,0.089
6658,1313,86,1227,2024-01-01,2025-12-27,0.065
6659,1520,148,1372,2024-01-01,2025-12-31,0.097
6660,1122,205,917,2024-01-06,2025-12-31,0.183
6661,2308,259,2049,2024-01-03,2025-12-29,0.112
6662,2271,199,2072,2024-01-02,2025-12-31,0.088
6663,2248,615,1633,2024-01-01,2025-12-30,0.274
6664,1668,176,1492,2024-01-02,2025-12-31,0.106
6665,1841,101,1740,2024-01-01,2025-12-31,0.055
6666,1727,154,1573,2024-01-04,2025-12-31,0.089
6667,2106,335,1771,2024-01-01,2025-12-31,0.159
6668,1498,230,1268,2024-01-02,2025-12-31,0.154
6669,832,121,711,2024-01-01,2025-12-30,0.145
6670,895,161,734,2024-01-02,2025-12-29,0.18
6671,1082,101,981,2024-01-14,2025-12-30,0.093
6672,904,246,658,2024-01-01,2025-12-31,0.272
6673,988,68,920,2024-01-02,2025-12-30,0.069
6674,2556,182,2374,2024-01-01,2025-12-31,0.071
6675,1354,317,1037,2024-01-08,2025-12-30,0.234
6676,2290,278,2012,2024-01-01,2025-12-31,0.121
6677,2498,282,2216,2024-01-01,2025-12-31,0.113
6678,1715,554,1161,2024-01-04,2025-12-30,0.323
6679,933,138,795,2024-01-03,2025-12-31,0.148
6680,602,82,520,2024-01-25,2025-12-31,0.136
6683,2066,162,1904,2024-01-01,2025-12-31,0.078
6684,1514,177,1337,2024-01-09,2025-12-31,0.117
6685,1157,74,1083,2024-01-17,2025-12-31,0.064
6686,1707,938,769,2024-01-04,2025-12-31,0.55
6687,1598,970,628,2024-01-01,2025-12-31,0.607
6688,1630,303,1327,2024-01-01,2025-12-31,0.186
6689,981,344,637,2024-01-01,2025-12-31,0.351
6690,1944,428,1516,2024-01-01,2025-12-30,0.22
6691,2241,300,1941,2024-01-02,2025-12-31,0.134
6692,1221,236,985,2024-01-01,2025-12-30,0.193
6693,2670,502,2168,2024-01-01,2025-12-31,0.188
