SIDARAC,marka,arac_yasi,yakitturu,garaj_ilce,RF_ARIZA_SKORU,RF_RISK_ETIKETI,RF_ARIZA_OLASILIGI,RİSK_SEVİYESİ,HEDEF_ARIZA_30GUN
1496.0,NAN,0.0,NAN,,17.0,🟢 Düşük,0.16961895337472888,🟠 ORTA-YÜKSEK,0
1497.0,NAN,12.0,NAN,,76.9,🔴 Kritik,0.7690770492151138,🟠 ORTA-YÜKSEK,1
1498.0,NAN,9.0,NAN,,20.0,🟢 Düşük,0.19974348117656163,🟠 ORTA-YÜKSEK,0
1499.0,NAN,10.0,NAN,,23.9,🟢 Düşük,0.23908327432273907,🟠 ORTA-YÜKSEK,0
1500.0,NAN,10.0,NAN,,6.6,🟢 Düşük,0.06582949585858522,🟠 ORTA-YÜKSEK,0
1501.0,NAN,12.0,NAN,,15.3,🟢 Düşük,0.15326565726835606,🟠 ORTA-YÜKSEK,0
1503.0,NAN,11.0,NAN,,23.7,🟢 Düşük,0.2365213363105034,🟠 ORTA-YÜKSEK,0
1504.0,NAN,10.0,NAN,,12.2,🟢 Düşük,0.12191930648757023,🟠 ORTA-YÜKSEK,0
1505.0,NAN,8.0,NAN,,3.5,🟢 Düşük,0.034822090726638326,🟠 ORTA-YÜKSEK,0
1506.0,NAN,6.0,NAN,,58.0,🟠 Yüksek,0.5795108120564382,🟠 ORTA-YÜKSEK,1
1507.0,NAN,11.0,NAN,,21.4,🟢 Düşük,0.21406375074210757,🟠 ORTA-YÜKSEK,0
1508.0,NAN,10.0,NAN,,24.8,🟢 Düşük,0.24828365003320219,🟠 ORTA-YÜKSEK,1
1509.0,NAN,10.0,NAN,,73.2,🟠 Yüksek,0.7316641571938918,🟠 ORTA-YÜKSEK,1
1510.0,NAN,0.0,NAN,,41.0,🟡 Orta,0.41028397223941127,🟠 ORTA-YÜKSEK,0
1511.0,NAN,11.0,NAN,,16.2,🟢 Düşük,0.1620659559922589,🟠 ORTA-YÜKSEK,1
1512.0,NAN,8.0,NAN,,21.2,🟢 Düşük,0.2123557775308978,🟠 ORTA-YÜKSEK,0
1513.0,NAN,8.0,NAN,,18.5,🟢 Düşük,0.18496314782763623,🟠 ORTA-YÜKSEK,0
1514.0,NAN,10.0,NAN,,63.5,🟠 Yüksek,0.6347999877147995,🟠 ORTA-YÜKSEK,1
1515.0,NAN,10.0,NAN,,15.7,🟢 Düşük,0.15671278778213055,🟠 ORTA-YÜKSEK,0
1516.0,NAN,5.0,NAN,,22.9,🟢 Düşük,0.22902007852044226,🟠 ORTA-YÜKSEK,0
1517.0,NAN,5.0,NAN,,15.0,🟢 Düşük,0.15017698995666998,🟠 ORTA-YÜKSEK,0
1518.0,NAN,10.0,NAN,,3.3,🟢 Düşük,0.032730249271264555,🟠 ORTA-YÜKSEK,0
1519.0,NAN,11.0,NAN,,23.7,🟢 Düşük,0.2371504774095787,🟠 ORTA-YÜKSEK,0
1520.0,NAN,10.0,NAN,,20.8,🟢 Düşük,0.2081267274202041,🟠 ORTA-YÜKSEK,1
1521.0,NAN,10.0,NAN,,43.4,🟡 Orta,0.4339937920511316,🟠 ORTA-YÜKSEK,1
1522.0,NAN,10.0,NAN,,4.3,🟢 Düşük,0.042619531983047854,🟠 ORTA-YÜKSEK,0
1523.0,NAN,10.0,NAN,,43.3,🟡 Orta,0.4326982425612534,🟠 ORTA-YÜKSEK,1
1524.0,NAN,12.0,NAN,,42.6,🟡 Orta,0.4262890750860632,🟠 ORTA-YÜKSEK,1
1525.0,NAN,0.0,NAN,,29.8,🟡 Orta,0.2982492436846045,🟠 ORTA-YÜKSEK,0
1526.0,NAN,8.0,NAN,,23.4,🟢 Düşük,0.2338283805593874,🟠 ORTA-YÜKSEK,0
1527.0,NAN,8.0,NAN,,19.9,🟢 Düşük,0.19854528875568547,🟠 ORTA-YÜKSEK,0
1528.0,NAN,9.0,NAN,,30.2,🟡 Orta,0.3019648474391818,🟠 ORTA-YÜKSEK,1
1529.0,NAN,11.0,NAN,,35.8,🟡 Orta,0.3577585974733115,🟠 ORTA-YÜKSEK,0
1530.0,NAN,10.0,NAN,,67.3,🟠 Yüksek,0.6725756318340756,🟠 ORTA-YÜKSEK,1
1531.0,NAN,12.0,NAN,,27.3,🟡 Orta,0.27267865835923544,🟠 ORTA-YÜKSEK,0
1532.0,NAN,9.0,NAN,,16.5,🟢 Düşük,0.16463777659579779,🟠 ORTA-YÜKSEK,0
1533.0,NAN,0.0,NAN,,16.3,🟢 Düşük,0.16319316239047463,🟠 ORTA-YÜKSEK,0
1534.0,NAN,13.0,NAN,,34.8,🟡 Orta,0.34775529060070787,🟠 ORTA-YÜKSEK,0
1535.0,NAN,0.0,NAN,,10.6,🟢 Düşük,0.10605137569394085,🟠 ORTA-YÜKSEK,0
1536.0,NAN,13.0,NAN,,66.2,🟠 Yüksek,0.6616252418330895,🟠 ORTA-YÜKSEK,1
1537.0,NAN,10.0,NAN,,33.3,🟡 Orta,0.3333687025063476,🟠 ORTA-YÜKSEK,1
1538.0,NAN,10.0,NAN,,37.4,🟡 Orta,0.37389524463059964,🟠 ORTA-YÜKSEK,1
1539.0,NAN,10.0,NAN,,73.6,🟠 Yüksek,0.7359337116001492,🟠 ORTA-YÜKSEK,1
1540.0,NAN,9.0,NAN,,13.6,🟢 Düşük,0.13603221369501894,🟠 ORTA-YÜKSEK,0
1541.0,NAN,10.0,NAN,,10.4,🟢 Düşük,0.10449814354713557,🟠 ORTA-YÜKSEK,0
1542.0,NAN,8.0,NAN,,17.5,🟢 Düşük,0.1745468541484084,🟠 ORTA-YÜKSEK,1
1543.0,NAN,10.0,NAN,,3.9,🟢 Düşük,0.038618666896999054,🟠 ORTA-YÜKSEK,0
1544.0,NAN,8.0,NAN,,10.7,🟢 Düşük,0.10745961230300155,🟠 ORTA-YÜKSEK,0
1545.0,NAN,0.0,NAN,,6.1,🟢 Düşük,0.060828814358789576,🟠 ORTA-YÜKSEK,0
1546.0,NAN,0.0,NAN,,6.2,🟢 Düşük,0.06230649081766903,🟠 ORTA-YÜKSEK,0
1547.0,NAN,8.0,NAN,,16.7,🟢 Düşük,0.16670892665611514,🟠 ORTA-YÜKSEK,0
1548.0,NAN,1.0,NAN,,41.2,🟡 Orta,0.4118342323692171,🟠 ORTA-YÜKSEK,1
1549.0,NAN,3.0,NAN,,12.1,🟢 Düşük,0.12095878383856434,🟠 ORTA-YÜKSEK,0
1550.0,NAN,3.0,NAN,,57.1,🟠 Yüksek,0.5706615426259982,🟠 ORTA-YÜKSEK,1
1551.0,NAN,8.0,NAN,,65.1,🟠 Yüksek,0.6512894764477406,🟠 ORTA-YÜKSEK,1
1552.0,NAN,0.0,NAN,,18.0,🟢 Düşük,0.179972949437592,🟠 ORTA-YÜKSEK,0
1553.0,NAN,9.0,NAN,,12.7,🟢 Düşük,0.1271648969408878,🟠 ORTA-YÜKSEK,0
1554.0,NAN,1.0,NAN,,19.6,🟢 Düşük,0.1963153013924844,🟠 ORTA-YÜKSEK,1
1555.0,NAN,8.0,NAN,,45.9,🟡 Orta,0.45896909952068093,🟠 ORTA-YÜKSEK,1
1556.0,NAN,8.0,NAN,,4.8,🟢 Düşük,0.047686204157506004,🟠 ORTA-YÜKSEK,0
1557.0,NAN,8.0,NAN,,40.1,🟡 Orta,0.40113664127963033,🟠 ORTA-YÜKSEK,1
1558.0,NAN,5.0,NAN,,14.8,🟢 Düşük,0.14760369314059846,🟠 ORTA-YÜKSEK,0
1559.0,NAN,1.0,NAN,,5.7,🟢 Düşük,0.05691688866314951,🟠 ORTA-YÜKSEK,0
1560.0,NAN,8.0,NAN,,37.0,🟡 Orta,0.36988630460207395,🟠 ORTA-YÜKSEK,0
1561.0,NAN,8.0,NAN,,50.2,🟠 Yüksek,0.5016555803732117,🟠 ORTA-YÜKSEK,0
1562.0,NAN,8.0,NAN,,13.9,🟢 Düşük,0.13852449313737045,🟠 ORTA-YÜKSEK,0
1563.0,NAN,6.0,NAN,,17.8,🟢 Düşük,0.17768573906742788,🟠 ORTA-YÜKSEK,0
1564.0,NAN,14.0,NAN,,23.2,🟢 Düşük,0.23156216214306144,🟠 ORTA-YÜKSEK,0
1565.0,NAN,0.0,NAN,,11.3,🟢 Düşük,0.11282190044904987,🟠 ORTA-YÜKSEK,0
1566.0,NAN,11.0,NAN,,42.3,🟡 Orta,0.42318088104861723,🟠 ORTA-YÜKSEK,1
1567.0,NAN,1.0,NAN,,2.4,🟢 Düşük,0.02393312348176984,🟠 ORTA-YÜKSEK,0
1568.0,NAN,0.0,NAN,,33.6,🟡 Orta,0.3358650378886329,🟠 ORTA-YÜKSEK,0
1569.0,NAN,11.0,NAN,,23.2,🟢 Düşük,0.23164158710953392,🟠 ORTA-YÜKSEK,0
1570.0,NAN,10.0,NAN,,55.4,🟠 Yüksek,0.5536962222331554,🟠 ORTA-YÜKSEK,1
1571.0,NAN,13.0,NAN,,21.2,🟢 Düşük,0.2115179184509444,🟠 ORTA-YÜKSEK,0
1572.0,NAN,10.0,NAN,,34.3,🟡 Orta,0.34254727343868363,🟠 ORTA-YÜKSEK,1
1573.0,NAN,10.0,NAN,,30.6,🟡 Orta,0.3056199825390327,🟠 ORTA-YÜKSEK,1
1574.0,NAN,8.0,NAN,,2.2,🟢 Düşük,0.022166584501818066,🟠 ORTA-YÜKSEK,0
1575.0,NAN,0.0,NAN,,3.7,🟢 Düşük,0.036780613679846454,🟠 ORTA-YÜKSEK,0
1576.0,NAN,0.0,NAN,,18.6,🟢 Düşük,0.186464617112777,🟠 ORTA-YÜKSEK,0
1577.0,NAN,12.0,NAN,,47.9,🟡 Orta,0.478850259732606,🟠 ORTA-YÜKSEK,1
1578.0,NAN,0.0,NAN,,21.4,🟢 Düşük,0.21426711140489949,🟠 ORTA-YÜKSEK,0
1579.0,NAN,10.0,NAN,,4.9,🟢 Düşük,0.04944993215289704,🟠 ORTA-YÜKSEK,0
1580.0,NAN,3.0,NAN,,4.7,🟢 Düşük,0.046723720166916206,🟠 ORTA-YÜKSEK,0
1581.0,NAN,0.0,NAN,,24.1,🟢 Düşük,0.24082872617673914,🟠 ORTA-YÜKSEK,0
1582.0,NAN,11.0,NAN,,28.6,🟡 Orta,0.2863004937719255,🟠 ORTA-YÜKSEK,1
1583.0,NAN,10.0,NAN,,2.8,🟢 Düşük,0.027548999597729495,🟠 ORTA-YÜKSEK,0
1584.0,NAN,10.0,NAN,,10.6,🟢 Düşük,0.1061856206913337,🟠 ORTA-YÜKSEK,0
1585.0,NAN,8.0,NAN,,23.8,🟢 Düşük,0.23785364099788478,🟠 ORTA-YÜKSEK,0
1586.0,NAN,3.0,NAN,,33.8,🟡 Orta,0.33773827165943515,🟠 ORTA-YÜKSEK,1
1587.0,NAN,10.0,NAN,,29.9,🟡 Orta,0.29869181538586437,🟠 ORTA-YÜKSEK,0
1588.0,NAN,0.0,NAN,,6.9,🟢 Düşük,0.06930971436506572,🟠 ORTA-YÜKSEK,0
1589.0,NAN,8.0,NAN,,11.8,🟢 Düşük,0.1184238222129348,🟠 ORTA-YÜKSEK,0
1590.0,NAN,8.0,NAN,,11.9,🟢 Düşük,0.11905312751499464,🟠 ORTA-YÜKSEK,0
1591.0,NAN,10.0,NAN,,45.1,🟡 Orta,0.4514652337773785,🟠 ORTA-YÜKSEK,1
1592.0,NAN,8.0,NAN,,13.9,🟢 Düşük,0.1389230259331942,🟠 ORTA-YÜKSEK,0
1593.0,NAN,1.0,NAN,,12.4,🟢 Düşük,0.12432086859987786,🟠 ORTA-YÜKSEK,0
1594.0,NAN,4.0,NAN,,1.9,🟢 Düşük,0.01896591521747401,🟠 ORTA-YÜKSEK,0
1595.0,NAN,8.0,NAN,,20.7,🟢 Düşük,0.20734120775703588,🟠 ORTA-YÜKSEK,0
1596.0,NAN,9.0,NAN,,7.0,🟢 Düşük,0.06959358097970489,🟠 ORTA-YÜKSEK,0
1597.0,NAN,9.0,NAN,,20.3,🟢 Düşük,0.20250392028146522,🟠 ORTA-YÜKSEK,0
1598.0,NAN,13.0,NAN,,31.7,🟡 Orta,0.3170737933610877,🟠 ORTA-YÜKSEK,1
1599.0,NAN,13.0,NAN,,23.8,🟢 Düşük,0.23841263763044254,🟠 ORTA-YÜKSEK,0
1600.0,NAN,3.0,NAN,,10.4,🟢 Düşük,0.1037747492339254,🟠 ORTA-YÜKSEK,0
1601.0,NAN,10.0,NAN,,11.1,🟢 Düşük,0.11051542363621487,🟠 ORTA-YÜKSEK,1
1602.0,NAN,9.0,NAN,,15.6,🟢 Düşük,0.1557602301954255,🟠 ORTA-YÜKSEK,0
1603.0,NAN,9.0,NAN,,22.4,🟢 Düşük,0.22424496795603116,🟠 ORTA-YÜKSEK,0
1604.0,NAN,12.0,NAN,,26.7,🟡 Orta,0.26701390252972873,🟠 ORTA-YÜKSEK,0
1605.0,NAN,10.0,NAN,,31.6,🟡 Orta,0.3157771210731282,🟠 ORTA-YÜKSEK,1
1606.0,NAN,0.0,NAN,,55.1,🟠 Yüksek,0.5508680048532945,🟠 ORTA-YÜKSEK,1
1607.0,NAN,11.0,NAN,,32.3,🟡 Orta,0.32328660562516,🟠 ORTA-YÜKSEK,0
1608.0,NAN,9.0,NAN,,11.2,🟢 Düşük,0.11203722075533486,🟠 ORTA-YÜKSEK,0
1609.0,NAN,10.0,NAN,,11.4,🟢 Düşük,0.11374434200571992,🟠 ORTA-YÜKSEK,0
1610.0,NAN,0.0,NAN,,12.6,🟢 Düşük,0.12618319027140312,🟠 ORTA-YÜKSEK,0
1611.0,NAN,10.0,NAN,,40.6,🟡 Orta,0.4059502182714333,🟠 ORTA-YÜKSEK,1
1612.0,NAN,8.0,NAN,,21.0,🟢 Düşük,0.2101625565593079,🟠 ORTA-YÜKSEK,0
1613.0,NAN,9.0,NAN,,6.1,🟢 Düşük,0.06056769960352795,🟠 ORTA-YÜKSEK,0
1614.0,NAN,3.0,NAN,,47.1,🟡 Orta,0.47111884408585747,🟠 ORTA-YÜKSEK,1
1615.0,NAN,10.0,NAN,,23.6,🟢 Düşük,0.23587364120697302,🟠 ORTA-YÜKSEK,0
1616.0,NAN,10.0,NAN,,24.6,🟢 Düşük,0.24639671218450335,🟠 ORTA-YÜKSEK,0
1617.0,NAN,8.0,NAN,,8.2,🟢 Düşük,0.08216939306070796,🟠 ORTA-YÜKSEK,0
1618.0,NAN,13.0,NAN,,27.1,🟡 Orta,0.2714673929461118,🟠 ORTA-YÜKSEK,0
1619.0,NAN,13.0,NAN,,24.8,🟢 Düşük,0.2483387252669084,🟠 ORTA-YÜKSEK,1
1620.0,NAN,10.0,NAN,,42.2,🟡 Orta,0.4219533591542676,🟠 ORTA-YÜKSEK,1
1621.0,NAN,8.0,NAN,,15.0,🟢 Düşük,0.15006074733562885,🟠 ORTA-YÜKSEK,0
1622.0,NAN,10.0,NAN,,27.7,🟡 Orta,0.2772474953542932,🟠 ORTA-YÜKSEK,0
1623.0,NAN,8.0,NAN,,27.4,🟡 Orta,0.27427770971855514,🟠 ORTA-YÜKSEK,1
1624.0,NAN,10.0,NAN,,21.8,🟢 Düşük,0.21838072360739322,🟠 ORTA-YÜKSEK,0
1625.0,NAN,8.0,NAN,,20.1,🟢 Düşük,0.20135511975451087,🟠 ORTA-YÜKSEK,0
1626.0,NAN,10.0,NAN,,32.0,🟡 Orta,0.3202258162446131,🟠 ORTA-YÜKSEK,0
1627.0,NAN,0.0,NAN,,13.7,🟢 Düşük,0.1367734794714156,🟠 ORTA-YÜKSEK,0
1628.0,NAN,10.0,NAN,,12.0,🟢 Düşük,0.12031224884420182,🟠 ORTA-YÜKSEK,0
1629.0,NAN,8.0,NAN,,31.5,🟡 Orta,0.31459620772425745,🟠 ORTA-YÜKSEK,1
1630.0,NAN,9.0,NAN,,7.5,🟢 Düşük,0.07548498961216059,🟠 ORTA-YÜKSEK,0
1631.0,NAN,9.0,NAN,,11.0,🟢 Düşük,0.11018115284702568,🟠 ORTA-YÜKSEK,0
1632.0,NAN,8.0,NAN,,3.5,🟢 Düşük,0.03536784152637271,🟠 ORTA-YÜKSEK,0
1633.0,NAN,6.0,NAN,,18.1,🟢 Düşük,0.1807749838272463,🟠 ORTA-YÜKSEK,0
1634.0,NAN,8.0,NAN,,21.1,🟢 Düşük,0.21075889804663614,🟠 ORTA-YÜKSEK,0
1635.0,NAN,0.0,NAN,,13.6,🟢 Düşük,0.1358043618742166,🟠 ORTA-YÜKSEK,1
1636.0,NAN,8.0,NAN,,16.1,🟢 Düşük,0.16107322908529223,🟠 ORTA-YÜKSEK,1
1637.0,NAN,10.0,NAN,,16.7,🟢 Düşük,0.16674983998220722,🟠 ORTA-YÜKSEK,0
1638.0,NAN,8.0,NAN,,16.9,🟢 Düşük,0.1693486839603479,🟠 ORTA-YÜKSEK,0
1639.0,NAN,0.0,NAN,,58.3,🟠 Yüksek,0.5826569302145768,🟠 ORTA-YÜKSEK,1
1640.0,NAN,9.0,NAN,,15.2,🟢 Düşük,0.15191700425389715,🟠 ORTA-YÜKSEK,0
1641.0,NAN,12.0,NAN,,28.1,🟡 Orta,0.2807396609524306,🟠 ORTA-YÜKSEK,1
1642.0,NAN,5.0,NAN,,12.9,🟢 Düşük,0.12862183331570023,🟠 ORTA-YÜKSEK,0
1643.0,NAN,4.0,NAN,,3.8,🟢 Düşük,0.038357545135089224,🟠 ORTA-YÜKSEK,0
1644.0,NAN,10.0,NAN,,76.3,🔴 Kritik,0.762979709294883,🟠 ORTA-YÜKSEK,1
1645.0,NAN,9.0,NAN,,32.4,🟡 Orta,0.32397961070041825,🟠 ORTA-YÜKSEK,1
1646.0,NAN,14.0,NAN,,29.9,🟡 Orta,0.29870011147514003,🟠 ORTA-YÜKSEK,0
1647.0,NAN,12.0,NAN,,68.0,🟠 Yüksek,0.6797031700339619,🟠 ORTA-YÜKSEK,1
1648.0,NAN,10.0,NAN,,4.3,🟢 Düşük,0.04300246840754443,🟠 ORTA-YÜKSEK,0
1649.0,NAN,0.0,NAN,,12.9,🟢 Düşük,0.12915018194966177,🟠 ORTA-YÜKSEK,0
1650.0,NAN,0.0,NAN,,19.0,🟢 Düşük,0.1897271066733456,🟠 ORTA-YÜKSEK,0
1651.0,NAN,11.0,NAN,,52.5,🟠 Yüksek,0.5247715414893911,🟠 ORTA-YÜKSEK,1
1652.0,NAN,0.0,NAN,,25.2,🟡 Orta,0.25189723827147803,🟠 ORTA-YÜKSEK,0
1653.0,NAN,4.0,NAN,,8.7,🟢 Düşük,0.08657180190505684,🟠 ORTA-YÜKSEK,0
1654.0,NAN,8.0,NAN,,23.0,🟢 Düşük,0.2295915475495366,🟠 ORTA-YÜKSEK,0
1655.0,NAN,11.0,NAN,,41.3,🟡 Orta,0.41295644442076357,🟠 ORTA-YÜKSEK,1
1656.0,NAN,9.0,NAN,,50.4,🟠 Yüksek,0.5042697585228259,🟠 ORTA-YÜKSEK,1
1657.0,NAN,0.0,NAN,,20.1,🟢 Düşük,0.2005696033739629,🟠 ORTA-YÜKSEK,0
1658.0,NAN,9.0,NAN,,47.7,🟡 Orta,0.47685196001401126,🟠 ORTA-YÜKSEK,0
1659.0,NAN,0.0,NAN,,13.6,🟢 Düşük,0.13628019420719395,🟠 ORTA-YÜKSEK,0
1660.0,NAN,0.0,NAN,,14.6,🟢 Düşük,0.14578050879073126,🟠 ORTA-YÜKSEK,0
1661.0,NAN,10.0,NAN,,40.1,🟡 Orta,0.40146010025338297,🟠 ORTA-YÜKSEK,1
1662.0,NAN,10.0,NAN,,12.1,🟢 Düşük,0.12097522479117633,🟠 ORTA-YÜKSEK,0
1663.0,NAN,0.0,NAN,,29.1,🟡 Orta,0.2911064067725619,🟠 ORTA-YÜKSEK,1
1664.0,NAN,10.0,NAN,,14.1,🟢 Düşük,0.14051369888099494,🟠 ORTA-YÜKSEK,0
1665.0,NAN,8.0,NAN,,21.1,🟢 Düşük,0.21064987482064576,🟠 ORTA-YÜKSEK,0
1666.0,NAN,0.0,NAN,,2.6,🟢 Düşük,0.026461091309912123,🟠 ORTA-YÜKSEK,0
1667.0,NAN,12.0,NAN,,6.2,🟢 Düşük,0.06178743427511308,🟠 ORTA-YÜKSEK,0
1668.0,NAN,10.0,NAN,,27.5,🟡 Orta,0.2747132236913913,🟠 ORTA-YÜKSEK,0
1669.0,NAN,10.0,NAN,,17.1,🟢 Düşük,0.17118392493741794,🟠 ORTA-YÜKSEK,0
1670.0,NAN,8.0,NAN,,14.1,🟢 Düşük,0.1412575418668545,🟠 ORTA-YÜKSEK,0
1671.0,NAN,4.0,NAN,,8.2,🟢 Düşük,0.0823450816231136,🟠 ORTA-YÜKSEK,0
1672.0,NAN,7.0,NAN,,15.4,🟢 Düşük,0.15359291263958502,🟠 ORTA-YÜKSEK,0
1673.0,NAN,7.0,NAN,,21.6,🟢 Düşük,0.21574561634571293,🟠 ORTA-YÜKSEK,1
1674.0,NAN,10.0,NAN,,49.6,🟡 Orta,0.4955567623364464,🟠 ORTA-YÜKSEK,0
1675.0,NAN,11.0,NAN,,24.6,🟢 Düşük,0.24633558318064822,🟠 ORTA-YÜKSEK,0
1676.0,NAN,14.0,NAN,,39.9,🟡 Orta,0.3991773195192909,🟠 ORTA-YÜKSEK,1
1677.0,NAN,8.0,NAN,,8.1,🟢 Düşük,0.080716796996029,🟠 ORTA-YÜKSEK,0
1678.0,NAN,12.0,NAN,,8.1,🟢 Düşük,0.08102992237579479,🟠 ORTA-YÜKSEK,0
1679.0,NAN,10.0,NAN,,56.3,🟠 Yüksek,0.5632900406992613,🟠 ORTA-YÜKSEK,1
1680.0,NAN,9.0,NAN,,17.8,🟢 Düşük,0.17763400471145777,🟠 ORTA-YÜKSEK,0
1681.0,NAN,12.0,NAN,,4.0,🟢 Düşük,0.040383044608933334,🟠 ORTA-YÜKSEK,0
1682.0,NAN,12.0,NAN,,31.9,🟡 Orta,0.31880826790331496,🟠 ORTA-YÜKSEK,1
1683.0,NAN,6.0,NAN,,10.2,🟢 Düşük,0.10241660288350608,🟠 ORTA-YÜKSEK,0
1684.0,NAN,3.0,NAN,,27.2,🟡 Orta,0.27163735240306286,🟠 ORTA-YÜKSEK,0
1685.0,NAN,13.0,NAN,,34.3,🟡 Orta,0.34294563637204867,🟠 ORTA-YÜKSEK,1
1686.0,NAN,12.0,NAN,,5.7,🟢 Düşük,0.056806066889028575,🟠 ORTA-YÜKSEK,0
1687.0,NAN,0.0,NAN,,52.0,🟠 Yüksek,0.5198891757883298,🟠 ORTA-YÜKSEK,1
1688.0,NAN,10.0,NAN,,22.2,🟢 Düşük,0.22189191564184108,🟠 ORTA-YÜKSEK,0
1689.0,NAN,5.0,NAN,,3.5,🟢 Düşük,0.03508874288759823,🟠 ORTA-YÜKSEK,0
1690.0,NAN,13.0,NAN,,20.9,🟢 Düşük,0.20857831958306494,🟠 ORTA-YÜKSEK,0
1691.0,NAN,10.0,NAN,,53.2,🟠 Yüksek,0.5318263214592313,🟠 ORTA-YÜKSEK,1
1692.0,NAN,4.0,NAN,,8.2,🟢 Düşük,0.08196215809562213,🟠 ORTA-YÜKSEK,0
1693.0,NAN,1.0,NAN,,39.7,🟡 Orta,0.39664069294830945,🟠 ORTA-YÜKSEK,0
1694.0,NAN,13.0,NAN,,40.6,🟡 Orta,0.40563893658109096,🟠 ORTA-YÜKSEK,1
1695.0,NAN,4.0,NAN,,27.1,🟡 Orta,0.2706934970997568,🟠 ORTA-YÜKSEK,0
1696.0,NAN,10.0,NAN,,32.2,🟡 Orta,0.3222360319364186,🟠 ORTA-YÜKSEK,0
1697.0,NAN,3.0,NAN,,19.5,🟢 Düşük,0.1945206688550061,🟠 ORTA-YÜKSEK,0
1698.0,NAN,1.0,NAN,,14.1,🟢 Düşük,0.14058382346239212,🟠 ORTA-YÜKSEK,0
1699.0,NAN,8.0,NAN,,15.8,🟢 Düşük,0.1577093197477437,🟠 ORTA-YÜKSEK,1
1700.0,NAN,0.0,NAN,,37.9,🟡 Orta,0.3787166837175159,🟠 ORTA-YÜKSEK,1
1701.0,NAN,10.0,NAN,,20.6,🟢 Düşük,0.20577190050296962,🟠 ORTA-YÜKSEK,0
1702.0,NAN,3.0,NAN,,58.2,🟠 Yüksek,0.582110130671252,🟠 ORTA-YÜKSEK,1
1703.0,NAN,8.0,NAN,,5.8,🟢 Düşük,0.058364105291697325,🟠 ORTA-YÜKSEK,0
1704.0,NAN,7.0,NAN,,11.9,🟢 Düşük,0.11869835809208774,🟠 ORTA-YÜKSEK,0
1705.0,NAN,12.0,NAN,,41.8,🟡 Orta,0.41824015241479834,🟠 ORTA-YÜKSEK,1
1706.0,NAN,3.0,NAN,,15.6,🟢 Düşük,0.15573692943891485,🟠 ORTA-YÜKSEK,0
1707.0,NAN,10.0,NAN,,6.0,🟢 Düşük,0.0596814483917281,🟠 ORTA-YÜKSEK,0
1708.0,NAN,10.0,NAN,,28.9,🟡 Orta,0.2888584124951203,🟠 ORTA-YÜKSEK,0
1709.0,NAN,7.0,NAN,,21.8,🟢 Düşük,0.21768039856991883,🟠 ORTA-YÜKSEK,1
1710.0,NAN,3.0,NAN,,19.0,🟢 Düşük,0.1902867373691529,🟠 ORTA-YÜKSEK,0
1711.0,NAN,11.0,NAN,,28.3,🟡 Orta,0.28340848155399767,🟠 ORTA-YÜKSEK,0
1712.0,NAN,9.0,NAN,,8.4,🟢 Düşük,0.08388797776331725,🟠 ORTA-YÜKSEK,0
1713.0,NAN,8.0,NAN,,34.8,🟡 Orta,0.3481954822167066,🟠 ORTA-YÜKSEK,1
1714.0,NAN,2.0,NAN,,7.6,🟢 Düşük,0.0755337576953509,🟠 ORTA-YÜKSEK,0
1715.0,NAN,0.0,NAN,,9.6,🟢 Düşük,0.09583474953382677,🟠 ORTA-YÜKSEK,0
1716.0,NAN,11.0,NAN,,6.5,🟢 Düşük,0.06471600826884152,🟠 ORTA-YÜKSEK,0
1717.0,NAN,0.0,NAN,,10.3,🟢 Düşük,0.10314094869692053,🟠 ORTA-YÜKSEK,0
1718.0,NAN,10.0,NAN,,11.4,🟢 Düşük,0.11404621275716352,🟠 ORTA-YÜKSEK,0
1719.0,NAN,3.0,NAN,,12.0,🟢 Düşük,0.12029352284305596,🟠 ORTA-YÜKSEK,0
1720.0,NAN,8.0,NAN,,24.8,🟢 Düşük,0.24818000198319318,🟠 ORTA-YÜKSEK,0
1721.0,NAN,13.0,NAN,,77.0,🔴 Kritik,0.7697234047568868,🔴 YÜKSEK RİSK,1
1722.0,NAN,13.0,NAN,,45.7,🟡 Orta,0.4571124603611612,🟠 ORTA-YÜKSEK,0
1723.0,NAN,13.0,NAN,,28.7,🟡 Orta,0.28654348018300574,🟠 ORTA-YÜKSEK,0
1724.0,NAN,13.0,NAN,,74.9,🟠 Yüksek,0.7486522788233735,🟠 ORTA-YÜKSEK,1
1725.0,NAN,12.0,NAN,,40.4,🟡 Orta,0.40381821828989195,🟠 ORTA-YÜKSEK,1
1726.0,KARSAN,12.0,MOTORIN,Küçükçekmece,93.8,🔴 Kritik,0.9380079094530407,🔴 YÜKSEK RİSK,1
1727.0,KARSAN,12.0,MOTORIN,Küçükçekmece,91.7,🔴 Kritik,0.9170061285365952,🔴 YÜKSEK RİSK,1
1728.0,KARSAN,12.0,MOTORIN,Pendik,94.0,🔴 Kritik,0.9396171903407962,🔴 YÜKSEK RİSK,1
1729.0,MERCEDES,19.0,MOTORIN,Beykoz,84.9,🔴 Kritik,0.8493984161627632,🔴 YÜKSEK RİSK,1
1730.0,OTOKAR,12.0,MOTORIN,Sultangazi,93.2,🔴 Kritik,0.9315085596538403,🔴 YÜKSEK RİSK,1
1731.0,OTOKAR,12.0,MOTORIN,Sultangazi,72.9,🟠 Yüksek,0.7294305334095178,🔴 YÜKSEK RİSK,1
